set,,name,number,unlimited,reverse,promo
Pokemon GO,Pokemon GO 59,Bidoof,59,2,2,0
Pokemon GO,Pokemon GO 60,Bibarel,60,2,1,0
Pokemon GO,Pokemon GO 61,Pidove,61,2,1,0
Pokemon GO,Pokemon GO 62,Tranquill,62,2,1,0
Pokemon GO,Pokemon GO 63,Unfezant,63,2,2,0
Pokemon GO,Pokemon GO 64,Blanche,64,2,0,0
Pokemon GO,Pokemon GO 65,Candela,65,2,1,0
Pokemon GO,Pokemon GO 66,Egg Incubator,66,2,0,0
Pokemon GO,Pokemon GO 67,Lure Module,67,2,2,0
Pokemon GO,Pokemon GO 68,Pok�Stop,68,2,1,0
Pokemon GO,Pokemon GO 69,Rare Candy,69,2,1,0
Pokemon GO,Pokemon GO 70,Spark,70,2,1,0
Pokemon GO,Pokemon GO 71,Alolan Exeggutor V,71,1,0,0
Pokemon GO,Pokemon GO 72,Mewtwo V,72,2,0,0
Pokemon GO,Pokemon GO 75,Melmetal V,75,2,0,0
Pokemon GO,Pokemon GO 76,Dragonite V,76,1,0,0
Pokemon GO,Pokemon GO 77,Slaking V,77,1,0,0
Pokemon GO,Pokemon GO 78,Professor's Research,78,1,0,0
Pokemon GO,Pokemon GO 79,Mewtwo VSTAR,79,1,0,0
Pokemon GO,Pokemon GO 80,Melmetal VMAX,80,1,0,0
Pokemon GO,Pokemon GO 85,Spark,85,1,0,0
SWSH Black Star Promos,SWSH Black Star Promos SWSH018,Zacian V,SWSH018,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH019,Zamazenta V,SWSH019,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH021,Polteageist V,SWSH021,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH030,Copperajah V,SWSH030,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH033,Zacian,SWSH033,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH034,Zamazenta,SWSH034,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH035,Decidueye,SWSH035,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH036,Arctozolt,SWSH036,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH037,Hydreigon,SWSH037,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH038,Kangaskhan,SWSH038,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH039,Pikachu,SWSH039,0,0,4
SWSH Black Star Promos,SWSH Black Star Promos SWSH040,Hatenna,SWSH040,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH041,Flareon,SWSH041,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH042,Eevee,SWSH042,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH043,Galarian Sirfetch'd V,SWSH043,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH044,Eternatus V,SWSH044,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH045,Eternatus VMAX,SWSH045,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH046,Eldegoss,SWSH046,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH047,Drednaw,SWSH047,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH048,Centiskorch,SWSH048,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH049,Dubwool V,SWSH049,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH050,Charizard V,SWSH050,0,0,3
SWSH Black Star Promos,SWSH Black Star Promos SWSH051,Lapras,SWSH051,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH052,Gengar,SWSH052,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH053,Machamp,SWSH053,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH054,Coalossal,SWSH054,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH055,Hatterene V,SWSH055,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH056,Morpeko V,SWSH056,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH057,Grimmsnarl V,SWSH057,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH058,Alcremie,SWSH058,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH059,Galarian Obstagoon,SWSH059,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH060,Duraludon,SWSH060,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH061,Pikachu V,SWSH061,0,0,12
SWSH Black Star Promos,SWSH Black Star Promos SWSH062,Pikachu VMAX,SWSH062,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH063,Pikachu V,SWSH063,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH064,Eternatus V,SWSH064,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH065,Eevee V,SWSH065,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH066,Charizard,SWSH066,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH067,Donphan,SWSH067,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH068,Snorlax,SWSH068,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH069,Lugia,SWSH069,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH070,Grookey,SWSH070,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH071,Scorbunny,SWSH071,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH072,Vaporeon,SWSH072,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH073,Sobble,SWSH073,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH074,Special Delivery Pikachu,SWSH074,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH075,Special Delivery Charizard,SWSH075,0,0,4
SWSH Black Star Promos,SWSH Black Star Promos SWSH076,Zacian V,SWSH076,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH077,Zamazenta V,SWSH077,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH078,Orbeetle V,SWSH078,0,0,6
SWSH Black Star Promos,SWSH Black Star Promos SWSH079,Galarian Mr. Rime,SWSH079,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH080,Dedenne,SWSH080,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH081,Polteageist,SWSH081,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH082,Bunnelby,SWSH082,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH083,Alakazam V,SWSH083,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH084,Eldegoss V,SWSH084,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH085,Boltund V,SWSH085,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH086,Cramorant V,SWSH086,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH087,Eevee VMAX,SWSH087,0,0,6
SWSH Black Star Promos,SWSH Black Star Promos SWSH088,Cherrim,SWSH088,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH089,Octillery,SWSH089,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH090,Houndoom,SWSH090,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH091,Bronzong,SWSH091,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH092,Charmander,SWSH092,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH093,Arrokuda,SWSH093,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH094,Jolteon,SWSH094,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH095,Eevee,SWSH095,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH096,Dragapult V,SWSH096,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH097,Dragapult VMAX,SWSH097,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH098,Crobat V,SWSH098,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH099,Crobat VMAX,SWSH099,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH100,Venusaur V,SWSH100,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH101,Blastoise V,SWSH101,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH102,Venusaur VMAX,SWSH102,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH103,Blastoise VMAX,SWSH103,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH104,Victini V,SWSH104,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH105,Gardevoir V,SWSH105,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH106,Single Strike Urshifu V,SWSH106,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH107,Rapid Strike Urshifu V,SWSH107,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH108,Empoleon V,SWSH108,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH109,Tyranitar V,SWSH109,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH110,Crobat V,SWSH110,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH111,Galarian Rapidash V,SWSH111,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH112,Cinderace,SWSH112,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH113,Inteleon,SWSH113,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH114,Cresselia,SWSH114,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH115,Passimian,SWSH115,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH116,Morpeko,SWSH116,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH117,Phanpy,SWSH117,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH118,Eevee,SWSH118,0,0,3
SWSH Black Star Promos,SWSH Black Star Promos SWSH119,Snorlax,SWSH119,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH120,Marnie,SWSH120,0,0,3
SWSH Black Star Promos,SWSH Black Star Promos SWSH121,Marnie,SWSH121,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH122,Flaaffy,SWSH122,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH123,Galarian Articuno,SWSH123,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH124,Galarian Zapdos,SWSH124,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH125,Galarian Moltres,SWSH125,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH126,Galarian Slowpoke,SWSH126,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH127,Eevee,SWSH127,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH128,Eiscue,SWSH128,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH129,Umbreon,SWSH129,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH130,Ice Rider Calyrex V,SWSH130,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH131,Shadow Rider Calyrex V,SWSH131,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH132,Dragapult,SWSH132,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH133,Lance's Charizard V,SWSH133,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH134,Dark Sylveon V,SWSH134,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH135,Zacian LV.X,SWSH135,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH136,Mimikyu δ,SWSH136,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH137,Light Toxtricity,SWSH137,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH138,Hydreigon Pokémon C,SWSH138,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH139,Pikachu V-UNION,SWSH139,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH140,Pikachu V-UNION,SWSH140,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH141,Pikachu V-UNION,SWSH141,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH142,Pikachu V-UNION,SWSH142,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH143,Pikachu V,SWSH143,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH144,Greninja Star,SWSH144,0,0,3
SWSH Black Star Promos,SWSH Black Star Promos SWSH145,Pikachu V,SWSH145,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH146,Poké Ball,SWSH146,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH147,Rayquaza V,SWSH147,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH148,Noivern V,SWSH148,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH149,Flareon V,SWSH149,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH150,Vaporeon V,SWSH150,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH151,Jolteon V,SWSH151,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH152,Professor's Research,SWSH152,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH153,Pikachu,SWSH153,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH154,Dragonite V,SWSH154,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH155,Greninja V-UNION,SWSH155,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH156,Greninja V-UNION,SWSH156,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH157,Greninja V-UNION,SWSH157,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH158,Greninja V-UNION,SWSH158,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH159,Mewtwo V-UNION,SWSH159,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH160,Mewtwo V-UNION,SWSH160,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH161,Mewtwo V-UNION,SWSH161,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH162,Mewtwo V-UNION,SWSH162,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH163,Zacian V-UNION,SWSH163,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH164,Zacian V-UNION,SWSH164,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH165,Zacian V-UNION,SWSH165,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH166,Zacian V-UNION,SWSH166,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH167,Professor Burnet,SWSH167,0,0,7
SWSH Black Star Promos,SWSH Black Star Promos SWSH168,Oricorio,SWSH168,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH169,Pyukumuku,SWSH169,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH170,Deoxys,SWSH170,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH171,Latias,SWSH171,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH172,Tepig,SWSH172,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH173,Blitzle,SWSH173,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH174,Espeon,SWSH174,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH175,Eevee,SWSH175,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH176,Hoopa V,SWSH176,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH178,Professor's Research,SWSH178,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH179,Flareon V,SWSH179,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH180,Flareon VMAX,SWSH180,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH181,Vaporeon V,SWSH181,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH182,Vaporeon VMAX,SWSH182,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH183,Jolteon V,SWSH183,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH184,Jolteon VMAX,SWSH184,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH185,Moltres,SWSH185,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH186,Lucario,SWSH186,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH187,Liepard,SWSH187,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH188,Bibarel,SWSH188,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH189,Flapple,SWSH189,0,0,3
SWSH Black Star Promos,SWSH Black Star Promos SWSH190,Eevee,SWSH190,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH191,Leafeon,SWSH191,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH192,Glaceon,SWSH192,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH193,Galarian Obstagoon,SWSH193,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH194,Leafeon V,SWSH194,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH195,Leafeon VSTAR,SWSH195,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH196,Glaceon V,SWSH196,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH197,Glaceon VSTAR,SWSH197,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH198,Pikachu V,SWSH198,0,0,4
SWSH Black Star Promos,SWSH Black Star Promos SWSH199,Lycanroc V,SWSH199,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH200,Corviknight V,SWSH200,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH201,Espeon V,SWSH201,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH202,Sylveon V,SWSH202,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH203,Umbreon V,SWSH203,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH204,Arceus V,SWSH204,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH205,Hisuian Basculegion,SWSH205,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH206,Wyrdeer,SWSH206,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH207,Hisuian Samurott,SWSH207,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH208,Magnezone,SWSH208,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH209,Toxel,SWSH209,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH210,Oricorio,SWSH210,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH211,Sylveon,SWSH211,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH212,Eevee,SWSH212,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH213,Lucario V,SWSH213,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH214,Lucario VSTAR,SWSH214,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH215,Morpeko V-UNION,SWSH215,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH216,Morpeko V-UNION,SWSH216,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH217,Morpeko V-UNION,SWSH217,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH218,Morpeko V-UNION,SWSH218,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH219,Boltund V,SWSH219,0,0,4
SWSH Black Star Promos,SWSH Black Star Promos SWSH220,Rowlet,SWSH220,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH221,Cyndaquil,SWSH221,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH222,Oshawott,SWSH222,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH223,Mewtwo V,SWSH223,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH224,Melmetal V,SWSH224,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH225,Alolan Exeggutor V,SWSH225,0,0,3
SWSH Black Star Promos,SWSH Black Star Promos SWSH226,Spark,SWSH226,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH227,Blanche,SWSH227,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH228,Candela,SWSH228,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH229,Mewtwo V,SWSH229,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH230,Radiant Eevee,SWSH230,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH231,Bulbasaur,SWSH231,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH232,Charmander,SWSH232,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH233,Squirtle,SWSH233,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH234,Pikachu,SWSH234,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH235,Dragonite V,SWSH235,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH236,Dragonite VSTAR,SWSH236,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH237,Hisuian Typhlosion V,SWSH237,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH238,Hisuian Decidueye V,SWSH238,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH239,Hisuian Samurott V,SWSH239,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH240,Finneon,SWSH240,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH241,Gengar,SWSH241,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH242,Comfey,SWSH242,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH243,Machamp,SWSH243,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH244,Scorbunny,SWSH244,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH245,Croagunk,SWSH245,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH246,Weavile,SWSH246,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH247,Regigigas,SWSH247,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH248,Kleavor V,SWSH248,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH249,Kleavor VSTAR,SWSH249,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH250,Lumineon V,SWSH250,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH252,Infernape V,SWSH252,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH253,Origin Forme Palkia V,SWSH253,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH254,Origin Forme Palkia VSTAR,SWSH254,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH255,Origin Forme Dialga V,SWSH255,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH256,Origin Forme Dialga VSTAR,SWSH256,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH257,Rotom V,SWSH257,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH258,Gallade V,SWSH258,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH259,Giratina V,SWSH259,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH260,Charizard V,SWSH260,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH261,Charizard VMAX,SWSH261,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH262,Charizard VSTAR,SWSH262,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH263,Zeraora V,SWSH263,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH264,Zeraora VMAX,SWSH264,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH265,Zeraora VSTAR,SWSH265,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH266,Deoxys V,SWSH266,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH267,Deoxys VMAX,SWSH267,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH268,Deoxys VSTAR,SWSH268,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH269,Sunflora,SWSH269,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH270,Rapidash,SWSH270,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH271,Kirlia,SWSH271,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH272,Archeops,SWSH272,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH273,Hisuian Basculin,SWSH273,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH274,Cranidos,SWSH274,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH275,Manaphy,SWSH275,0,0,4
SWSH Black Star Promos,SWSH Black Star Promos SWSH276,Togetic,SWSH276,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH294,Hisuian Electrode V,SWSH294,0,0,2
SWSH Black Star Promos,SWSH Black Star Promos SWSH295,Virizion V,SWSH295,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH297,Hisuian Zoroark V,SWSH297,0,0,1
SWSH Black Star Promos,SWSH Black Star Promos SWSH298,Hisuian Zoroark VSTAR,SWSH298,0,0,1
Lost Origins,Lost Origins 1,Oddish,1,2,2,0
Lost Origins,Lost Origins 2,Gloom,2,2,0,0
Lost Origins,Lost Origins 4,Paras,4,2,0,0
Lost Origins,Lost Origins 5,Parasect,5,1,0,0
Lost Origins,Lost Origins 6,Wurmple,6,2,1,0
Lost Origins,Lost Origins 7,Silcoon,7,2,0,0
Lost Origins,Lost Origins 8,Beautifly,8,1,1,0
Lost Origins,Lost Origins 9,Cascoon,9,2,0,0
Lost Origins,Lost Origins 10,Dustox,10,2,2,0
Lost Origins,Lost Origins 11,Seedot,11,2,0,0
Lost Origins,Lost Origins 12,Nuzleaf,12,2,0,0
Lost Origins,Lost Origins 13,Shiftry,13,2,1,0
Lost Origins,Lost Origins 14,Roselia,14,2,1,0
Lost Origins,Lost Origins 15,Roserade,15,2,1,0
Lost Origins,Lost Origins 16,Phantump,16,2,0,0
Lost Origins,Lost Origins 17,Trevenant,17,0,1,0
Lost Origins,Lost Origins 18,Blipbug,18,2,0,0
Lost Origins,Lost Origins 19,Dottler,19,2,1,0
Lost Origins,Lost Origins 21,Slugma,21,2,0,0
Lost Origins,Lost Origins 22,Magcargo,22,2,0,0
Lost Origins,Lost Origins 23,Torkoal,23,2,2,0
Lost Origins,Lost Origins 24,Litwick,24,2,0,0
Lost Origins,Lost Origins 25,Lampent,25,2,0,0
Lost Origins,Lost Origins 26,Chandelure,26,1,2,0
Lost Origins,Lost Origins 28,Litleo,28,2,0,0
Lost Origins,Lost Origins 29,Pyroar,29,0,1,0
Lost Origins,Lost Origins 30,Poliwag,30,2,1,0
Lost Origins,Lost Origins 31,Poliwhirl,31,2,0,0
Lost Origins,Lost Origins 32,Politoed,32,2,2,0
Lost Origins,Lost Origins 33,Seel,33,2,0,0
Lost Origins,Lost Origins 34,Dewgong,34,2,1,0
Lost Origins,Lost Origins 35,Horsea,35,2,0,0
Lost Origins,Lost Origins 36,Seadra,36,2,0,0
Lost Origins,Lost Origins 37,Kingdra,37,2,1,0
Lost Origins,Lost Origins 38,Luvdisc,38,2,0,0
Lost Origins,Lost Origins 39,Shellos,39,2,1,0
Lost Origins,Lost Origins 40,Finneon,40,2,2,0
